"T12,Gross domestic product and gross domestic product per capita,,,"
"Region/Country/Area,,Year,population,Value"
"780,Trinidad and Tobago,2015,200501.868,25062.7335"
"780,Trinidad and Tobago,2017,183533.5072,22941.6884"
"780,Trinidad and Tobago,2018,183083.4456,22885.4307"
"780,Trinidad and Tobago,1985,-32.98,-4.1225"
"780,Trinidad and Tobago,1995,31.6536,3.9567"
"780,Trinidad and Tobago,2005,49.6784,6.2098"
"780,Trinidad and Tobago,2010,26.5816,3.3227"
"780,Trinidad and Tobago,2015,14.5856,1.8232"
"780,Trinidad and Tobago,2017,-18.4968,-2.3121"
"780,Trinidad and Tobago,2018,-1.9616,-0.2452"
"788,Tunisia,1985,73869.216,9233.652"
"788,Tunisia,1995,158362.2048,19795.2756"
"788,Tunisia,2005,258177.4272,32272.1784"
"788,Tunisia,2010,352409.1104,44051.1388"
"788,Tunisia,2015,345383.8336,43172.9792"
"788,Tunisia,2017,318504.3512,39813.0439"
"788,Tunisia,2018,319160.7808,39895.0976"
"788,Tunisia,1985,10078.2136,1259.7767"
"788,Tunisia,1995,17354.0056,2169.2507"
"788,Tunisia,2005,25544.996,3193.1245"
"788,Tunisia,2010,33135.9688,4141.9961"
"788,Tunisia,2015,30893.1496,3861.6437"
"788,Tunisia,2017,27857.256,3482.157"
"788,Tunisia,2018,27596.648,3449.581"
"788,Tunisia,1985,112908.1736,14113.5217"
"788,Tunisia,1995,157967.388,19745.9235"
"788,Tunisia,2005,256715.6936,32089.4617"
"788,Tunisia,2010,319631.9416,39953.9927"
"788,Tunisia,2015,345383.8336,43172.9792"
"788,Tunisia,2017,356006.1008,44500.7626"
"788,Tunisia,2018,364845.116,45605.6395"
"788,Tunisia,1985,45.2976,5.6622"
"788,Tunisia,1995,18.788,2.3485"
"788,Tunisia,2005,31.9992,3.9999"
"788,Tunisia,2010,23.6752,2.9594"
"788,Tunisia,2015,9.732,1.2165"
"788,Tunisia,2017,15.4912,1.9364"
"788,Tunisia,2018,19.8624,2.4828"
"792,Turkey,1985,740434.7848,92554.3481"
"792,Turkey,1995,1864681.203,233085.1504"
"792,Turkey,2005,4011380.845,501422.6056"
"792,Turkey,2010,6175014.33,771876.7912"
"792,Turkey,2015,6878353.417,859794.1771"
"792,Turkey,2017,6821353.204,852669.1505"
"792,Turkey,2018,6170840.797,771355.0996"
"792,Turkey,1985,15069.7224,1883.7153"
"792,Turkey,1995,31882.2736,3985.2842"
"792,Turkey,2005,59074.756,7384.3445"
"792,Turkey,2010,85376.3512,10672.0439"
"792,Turkey,2015,87589.5224,10948.6903"
"792,Turkey,2017,84093.34,10511.6675"
"792,Turkey,2018,74943.3352,9367.9169"
"792,Turkey,1985,1755985.32,219498.165"
"792,Turkey,1995,2695249.519,336906.1899"
"792,Turkey,2005,4161175.649,520146.9561"
"792,Turkey,2010,4880533.682,610066.7102"
"792,Turkey,2015,6878353.417,859794.1771"
"792,Turkey,2017,7627582.065,953447.7581"
"792,Turkey,2018,7843196.734,980399.5917"
"792,Turkey,1985,33.9328,4.2416"
"792,Turkey,1995,57.5296,7.1912"
"792,Turkey,2005,72.0792,9.0099"
"792,Turkey,2010,67.8992,8.4874"
"792,Turkey,2015,48.6872,6.0859"
"792,Turkey,2017,59.7672,7.4709"
"792,Turkey,2018,22.6144,2.8268"
"795,Turkmenistan,1995,17520.1896,2190.0237"
"795,Turkmenistan,2005,113450.568,14181.321"
"795,Turkmenistan,2010,180665.2632,22583.1579"
"795,Turkmenistan,2015,288412.8168,36051.6021"
"795,Turkmenistan,2017,303321.404,37915.1755"
"795,Turkmenistan,2018,325994.0912,40749.2614"
"795,Turkmenistan,1995,4163.7008,520.4626"
"795,Turkmenistan,2005,23860.9912,2982.6239"
"795,Turkmenistan,2010,35513.6032,4439.2004"
"795,Turkmenistan,2015,51823.5296,6477.9412"
"795,Turkmenistan,2017,52681.304,6585.163"
"795,Turkmenistan,2018,55716.904,6964.613"
"795,Turkmenistan,1995,66941.4064,8367.6758"
"795,Turkmenistan,2005,106784.824,13348.103"
"795,Turkmenistan,2010,174946.6776,21868.3347"
"795,Turkmenistan,2015,288412.8168,36051.6021"
"795,Turkmenistan,2017,326110.5448,40763.8181"
"795,Turkmenistan,2018,346177.5784,43272.1973"
"795,Turkmenistan,1995,-57.6,-7.2"
"795,Turkmenistan,2005,104.3232,13.0404"
"795,Turkmenistan,2010,73.2776,9.1597"
"795,Turkmenistan,2015,51.62,6.4525"
"795,Turkmenistan,2017,51.7568,6.4696"
"795,Turkmenistan,2018,49.2272,6.1534"
"796,Turks and Caicos Islands,1985,467.0704,58.3838"
"796,Turks and Caicos Islands,1995,1524.0272,190.5034"
"796,Turks and Caicos Islands,2005,4629.1664,578.6458"
"796,Turks and Caicos Islands,2010,5494.3024,686.7878"
"796,Turks and Caicos Islands,2015,7148.016,893.502"
"796,Turks and Caicos Islands,2017,7700.2104,962.5263"
"796,Turks and Caicos Islands,2018,8178.5,1022.3125"
"796,Turks and Caicos Islands,1985,46847.6112,5855.9514"
"796,Turks and Caicos Islands,1995,93982.9504,11747.8688"
"796,Turks and Caicos Islands,2005,164271.3296,20533.9162"
"796,Turks and Caicos Islands,2010,168227.2664,21028.4083"
"796,Turks and Caicos Islands,2015,198660.8488,24832.6061"
"796,Turks and Caicos Islands,2017,207468.9664,25933.6208"
"796,Turks and Caicos Islands,2018,217137.9344,27142.2418"
"796,Turks and Caicos Islands,1985,910.8616,113.8577"
"796,Turks and Caicos Islands,1995,2487.2456,310.9057"
"796,Turks and Caicos Islands,2005,5584.2928,698.0366"
"796,Turks and Caicos Islands,2010,6117.5184,764.6898"
"796,Turks and Caicos Islands,2015,7148.016,893.502"
"796,Turks and Caicos Islands,2017,7781.564,972.6955"
"796,Turks and Caicos Islands,2018,8192.5936,1024.0742"
"796,Turks and Caicos Islands,1985,85.388,10.6735"
"796,Turks and Caicos Islands,1995,58.6384,7.3298"
"796,Turks and Caicos Islands,2005,114.9912,14.3739"
"796,Turks and Caicos Islands,2010,7.88,0.985"
"796,Turks and Caicos Islands,2015,47.5304,5.9413"
"796,Turks and Caicos Islands,2017,34.204,4.2755"
"796,Turks and Caicos Islands,2018,42.2568,5.2821"
"798,Tuvalu,1985,28.1248,3.5156"
"798,Tuvalu,1995,94.1,11.7625"
"798,Tuvalu,2005,173.4344,21.6793"
"798,Tuvalu,2010,251.1656,31.3957"
"798,Tuvalu,2015,280.3056,35.0382"
"798,Tuvalu,2017,351.3,43.9125"
"798,Tuvalu,2018,368.3128,46.0391"
"798,Tuvalu,1985,3421.9448,427.7431"
"798,Tuvalu,1995,10120.4592,1265.0574"
"798,Tuvalu,2005,17343.4784,2167.9348"
"798,Tuvalu,2010,23852.3832,2981.5479"
"798,Tuvalu,2015,25255.0104,3156.8763"
"798,Tuvalu,2017,30897.0952,3862.1369"
"798,Tuvalu,2018,32004.9664,4000.6208"
"798,Tuvalu,1985,74.6288,9.3286"
"798,Tuvalu,1995,161.0088,20.1261"
"798,Tuvalu,2005,215.4728,26.9341"
"798,Tuvalu,2010,234.0344,29.2543"
"798,Tuvalu,2015,280.3056,35.0382"
"798,Tuvalu,2017,314.4224,39.3028"
"798,Tuvalu,2018,336.4512,42.0564"
"798,Tuvalu,1985,-14.6808,-1.8351"
"798,Tuvalu,1995,-40.0352,-5.0044"
"798,Tuvalu,2005,-32.9456,-4.1182"
"798,Tuvalu,2010,-26.5456,-3.3182"
"798,Tuvalu,2015,73.844,9.2305"
"798,Tuvalu,2017,47.4992,5.9374"
"798,Tuvalu,2018,56.0488,7.0061"
"800,Uganda,1985,37945.98,4743.2475"
"800,Uganda,1995,57187.4016,7148.4252"
"800,Uganda,2005,89265.0632,11158.1329"
"800,Uganda,2010,157465.124,19683.1405"
"800,Uganda,2015,200783.1696,25097.8962"
"800,Uganda,2017,217664.6616,27208.0827"
"800,Uganda,2018,240784.8264,30098.1033"
"800,Uganda,1985,2606.2952,325.7869"
"800,Uganda,1995,2801.4976,350.1872"
"800,Uganda,2005,3224.36,403.045"
"800,Uganda,2010,4855.8136,606.9767"
"800,Uganda,2015,5252.604,656.5755"
"800,Uganda,2017,5287.4104,660.9263"
"800,Uganda,2018,5635.1568,704.3946"
"800,Uganda,1985,28859.6296,3607.4537"
"800,Uganda,1995,54646.7928,6830.8491"
"800,Uganda,2005,107481.5264,13435.1908"
"800,Uganda,2010,158759.9,19844.9875"
"800,Uganda,2015,200783.1696,25097.8962"
"800,Uganda,2017,216014.6416,27001.8302"
"800,Uganda,2018,235142.7688,29392.8461"
"800,Uganda,1985,-2.5368,-0.3171"
"800,Uganda,1995,75.1344,9.3918"
"800,Uganda,2005,80.0592,10.0074"
"800,Uganda,2010,65.364,8.1705"
"800,Uganda,2015,45.5544,5.6943"
"800,Uganda,2017,39.0392,4.8799"
"800,Uganda,2018,70.84,8.855"
"804,Ukraine,1995,403006.8648,50375.8581"
"804,Ukraine,2005,713910.9208,89238.8651"
"804,Ukraine,2010,1088099.842,136012.4803"
"804,Ukraine,2015,728247.7504,91030.9688"
"804,Ukraine,2017,897522.6288,112190.3286"
"804,Ukraine,2018,1046659.29,130832.4113"
"804,Ukraine,1995,7917.0312,989.6289"
"804,Ukraine,2005,15224.9768,1903.1221"
"804,Ukraine,2010,23761.7424,2970.2178"
"804,Ukraine,2015,16211.5136,2026.4392"
"804,Ukraine,2017,20174.62,2521.8275"
"804,Ukraine,2018,23655.372,2956.9215"
"804,Ukraine,1995,616510.9632,77063.8704"
"804,Ukraine,2005,806902.02,100862.7525"
"804,Ukraine,2010,817232.24,102154.03"
"804,Ukraine,2015,728247.7504,91030.9688"
"804,Ukraine,2017,764421.3672,95552.6709"
"804,Ukraine,2018,789918.544,98739.818"
"804,Ukraine,1995,-97.2048,-12.1506"
"804,Ukraine,2005,24.5696,3.0712"
"804,Ukraine,2010,2.1768,0.2721"
"804,Ukraine,2015,-78.184,-9.773"
"804,Ukraine,2017,19.728,2.466"
"804,Ukraine,2018,26.684,3.3355"
"784,United Arab Emirates,1985,329074.028,41134.2535"
"784,United Arab Emirates,1995,532822.1232,66602.7654"
"784,United Arab Emirates,2005,1463821.666,182977.7083"
"784,United Arab Emirates,2010,2318299.622,289787.4527"
"784,United Arab Emirates,2015,2865079.555,358134.9444"
"784,United Arab Emirates,2017,3021608.482,377701.0602"
"784,United Arab Emirates,2018,3313431.541,414178.9426"
"784,United Arab Emirates,1985,240874.4688,30109.3086"
"784,United Arab Emirates,1995,220622.0568,27577.7571"
"784,United Arab Emirates,2005,319038.7712,39879.8464"
"784,United Arab Emirates,2010,271146.5352,33893.3169"
"784,United Arab Emirates,2015,309306.9728,38663.3716"
"784,United Arab Emirates,2017,318493.0776,39811.6347"
"784,United Arab Emirates,2018,344039.6272,43004.9534"
"784,United Arab Emirates,1985,798239.8688,99779.9836"
"784,United Arab Emirates,1995,1112510.123,139063.7654"
"784,United Arab Emirates,2005,1977251.233,247156.4041"
"784,United Arab Emirates,2010,2227039.035,278379.8794"
"784,United Arab Emirates,2015,2865079.555,358134.9444"
"784,United Arab Emirates,2017,2967273.455,370909.1819"
"784,United Arab Emirates,2018,3018498.961,377312.3701"
"784,United Arab Emirates,1985,-19.1128,-2.3891"
"784,United Arab Emirates,1995,65.7472,8.2184"
"784,United Arab Emirates,2005,38.8408,4.8551"
"784,United Arab Emirates,2010,13.0832,1.6354"
"784,United Arab Emirates,2015,40.8472,5.1059"
"784,United Arab Emirates,2017,3.9272,0.4909"
"784,United Arab Emirates,2018,13.8104,1.7263"
"826,United Kingdom,1985,3914050.25,489256.2812"
"826,United Kingdom,1995,10733214.73,1341651.841"
"826,United Kingdom,2005,20309501.54,2538687.693"
"826,United Kingdom,2010,19801954.57,2475244.321"
"826,United Kingdom,2015,23428728.02,2928591.002"
"826,United Kingdom,2017,21329833.44,2666229.18"
"826,United Kingdom,2018,22842373.86,2855296.732"
"826,United Kingdom,1985,69381.3816,8672.6727"
"826,United Kingdom,1995,185271.1936,23158.8992"
"826,United Kingdom,2005,336874.9512,42109.3689"
"826,United Kingdom,2010,312039.308,39004.9135"
"826,United Kingdom,2015,355734.5288,44466.8161"
"826,United Kingdom,2017,319656.0024,39957.0003"
"826,United Kingdom,2018,340211.512,42526.439"
"826,United Kingdom,1985,11725594.21,1465699.276"
"826,United Kingdom,1995,15242363.04,1905295.38"
"826,United Kingdom,2005,20680769.98,2585096.247"
"826,United Kingdom,2010,21195863.28,2649482.91"
"826,United Kingdom,2015,23428728.02,2928591.002"
"826,United Kingdom,2017,24329919.92,3041239.99"
"826,United Kingdom,2018,24667053.19,3083381.649"
"826,United Kingdom,1985,33.5648,4.1956"
"826,United Kingdom,1995,28.5728,3.5716"
"826,United Kingdom,2005,25.4376,3.1797"
"826,United Kingdom,2010,15.596,1.9495"
"826,United Kingdom,2015,18.844,2.3555"
"826,United Kingdom,2017,15.1368,1.8921"
"826,United Kingdom,2018,11.0856,1.3857"
"834,United Rep. of Tanzania,1985,88592592,11074074"
"834,United Rep. of Tanzania,1995,57586.12,7198.265"
"834,United Rep. of Tanzania,2005,137389.68,17173.71"
"834,United Rep. of Tanzania,2010,252425.9448,31553.2431"
"834,United Rep. of Tanzania,2015,379028.7984,47378.5998"
"834,United Rep. of Tanzania,2017,426207.5672,53275.9459"
"834,United Rep. of Tanzania,2018,457162.152,57145.269"
"834,United Rep. of Tanzania,1985,4095.348,511.9185"
"834,United Rep. of Tanzania,1995,1995.4208,249.4276"
"834,United Rep. of Tanzania,2005,3675.7504,459.4688"
"834,United Rep. of Tanzania,2010,5857.5112,732.1889"
"834,United Rep. of Tanzania,2015,7574.2968,946.7871"
"834,United Rep. of Tanzania,2017,8022.5728,1002.8216"
"834,United Rep. of Tanzania,2018,8352.4976,1044.0622"
"834,United Rep. of Tanzania,1985,80984.9344,10123.1168"
"834,United Rep. of Tanzania,1995,119058.6992,14882.3374"
"834,United Rep. of Tanzania,2005,205572.8168,25696.6021"
"834,United Rep. of Tanzania,2010,276123.952,34515.494"
"834,United Rep. of Tanzania,2015,379028.7984,47378.5998"
"834,United Rep. of Tanzania,2017,432491.2864,54061.4108"
"834,United Rep. of Tanzania,2018,462551.8392,57818.9799"
"834,United Rep. of Tanzania,1985,36.7264,4.5908"
"834,United Rep. of Tanzania,1995,28.5192,3.5649"
"834,United Rep. of Tanzania,2005,58.9592,7.3699"
"834,United Rep. of Tanzania,2010,50.8712,6.3589"
"834,United Rep. of Tanzania,2015,49.2848,6.1606"
"834,United Rep. of Tanzania,2017,54.1832,6.7729"
"834,United Rep. of Tanzania,2018,55.6048,6.9506"
"840,United States of America,1985,34711832,4338979"
"840,United States of America,1995,61117992,7639749"
"840,United States of America,2005,104293096,13036637"
"840,United States of America,2010,119936416,14992052"
"840,United States of America,2015,145798240,18224780"
"840,United States of America,2017,156155392,19519424"
"840,United States of America,2018,164641784,20580223"
"840,United States of America,1985,144332.0472,18041.5059"
"840,United States of America,1995,230491.5104,28811.4388"
"840,United States of America,2005,353543.6952,44192.9619"
"840,United States of America,2010,388129.3272,48516.1659"
"840,United States of America,2015,454372.376,56796.547"
"840,United States of America,2017,480352.8592,60044.1074"
"840,United States of America,2018,503343.516,62917.9395"
"840,United States of America,1985,66609000.98,8326125.122"
"840,United States of America,1995,89054014.8,11131751.85"
"840,United States of America,2005,124927440.8,15615930.1"
"840,United States of America,2010,130676353.1,16334544.14"
"840,United States of America,2015,145798240,18224780"
"840,United States of America,2017,151697902.9,18962237.86"
"840,United States of America,2018,156138590.1,19517323.76"
"840,United States of America,1985,33.3576,4.1697"
"840,United States of America,1995,21.4744,2.6843"
"840,United States of America,2005,28.1056,3.5132"
"840,United States of America,2010,20.5104,2.5638"
"840,United States of America,2015,23.264,2.908"
"840,United States of America,2017,18.9584,2.3698"
"840,United States of America,2018,23.4184,2.9273"
"858,Uruguay,1985,41805.316,5225.6645"
"858,Uruguay,1995,170497.3976,21312.1747"
"858,Uruguay,2005,138902.7152,17362.8394"
"858,Uruguay,2010,322276.4536,40284.5567"
"858,Uruguay,2015,426194.8888,53274.3611"
"858,Uruguay,2017,476240.8112,59530.1014"
"858,Uruguay,2018,476775.6824,59596.9603"
"858,Uruguay,1985,13881.804,1735.2255"
"858,Uruguay,1995,52879.1992,6609.8999"
"858,Uruguay,2005,41815.4584,5226.9323"
"858,Uruguay,2010,95936.312,11992.039"
"858,Uruguay,2015,124910.248,15613.781"
"858,Uruguay,2017,138577.4104,17322.1763"
"858,Uruguay,2018,138224.4968,17278.0621"
"858,Uruguay,1985,164011.3736,20501.4217"
"858,Uruguay,1995,240528.7744,30066.0968"
"858,Uruguay,2005,270250.8536,33781.3567"
"858,Uruguay,2010,361002.9696,45125.3712"
"858,Uruguay,2015,426194.8888,53274.3611"
"858,Uruguay,2017,444627.76,55578.47"
"858,Uruguay,2018,451830.7528,56478.8441"
"858,Uruguay,1985,11.804,1.4755"
"858,Uruguay,1995,-11.6032,-1.4504"
"858,Uruguay,2005,59.6792,7.4599"
"858,Uruguay,2010,62.4264,7.8033"
"858,Uruguay,2015,2.9664,0.3708"
"858,Uruguay,2017,20.7312,2.5914"
"858,Uruguay,2018,12.96,1.62"
"860,Uzbekistan,1995,129417.2032,16177.1504"
"860,Uzbekistan,2005,136680.0848,17085.0106"
"860,Uzbekistan,2010,375272.4048,46909.0506"
"860,Uzbekistan,2015,654779.2784,81847.4098"
"860,Uzbekistan,2017,473279.5896,59159.9487"
"860,Uzbekistan,2018,403999.3608,50499.9201"
"860,Uzbekistan,1995,5678.428,709.8035"
"860,Uzbekistan,2005,5171.832,646.479"
"860,Uzbekistan,2010,13160.1064,1645.0133"
"860,Uzbekistan,2015,21170.0176,2646.2522"
"860,Uzbekistan,2017,14808.5976,1851.0747"
"860,Uzbekistan,2018,12439.8424,1554.9803"
"860,Uzbekistan,1995,191953.4808,23994.1851"
"860,Uzbekistan,2005,303663.7248,37957.9656"
"860,Uzbekistan,2010,456639.0776,57079.8847"
"860,Uzbekistan,2015,654779.2784,81847.4098"
"860,Uzbekistan,2017,725676.3032,90709.5379"
"860,Uzbekistan,2018,762846.2504,95355.7813"
"860,Uzbekistan,1995,-7.2,-0.9"
"860,Uzbekistan,2005,55.7096,6.9637"
"860,Uzbekistan,2010,68,8.5"
"860,Uzbekistan,2015,59.5816,7.4477"
"860,Uzbekistan,2017,35.692,4.4615"
"860,Uzbekistan,2018,40.9768,5.1221"
"548,Vanuatu,1985,1060.5416,132.5677"
"548,Vanuatu,1995,2181.0664,272.6333"
"548,Vanuatu,2005,3159.6992,394.9624"
"548,Vanuatu,2010,5606.432,700.804"
"548,Vanuatu,2015,6077.5144,759.6893"
"548,Vanuatu,2017,7040.376,880.047"
"548,Vanuatu,2018,7111.4576,888.9322"
"548,Vanuatu,1985,8159.016,1019.877"
"548,Vanuatu,1995,12970.3416,1621.2927"
"548,Vanuatu,2005,15097.808,1887.226"
"548,Vanuatu,2010,23734.8488,2966.8561"
"548,Vanuatu,2015,22415.4984,2801.9373"
"548,Vanuatu,2017,24658.9472,3082.3684"
"548,Vanuatu,2018,24297.7216,3037.2152"
"548,Vanuatu,1985,2687.972,335.9965"
"548,Vanuatu,1995,3598.588,449.8235"
"548,Vanuatu,2005,4429.0536,553.6317"
"548,Vanuatu,2010,5646.9216,705.8652"
"548,Vanuatu,2015,6077.5144,759.6893"
"548,Vanuatu,2017,6565.956,820.7445"
"548,Vanuatu,2018,6776.6464,847.0808"
"548,Vanuatu,1985,8.8512,1.1064"
"548,Vanuatu,1995,37.4192,4.6774"
"548,Vanuatu,2005,42.4232,5.3029"
"548,Vanuatu,2010,13.0328,1.6291"
"548,Vanuatu,2015,1.3016,0.1627"
"548,Vanuatu,2017,35.3016,4.4127"
"548,Vanuatu,2018,25.6704,3.2088"
"862,Venezuela (Boliv. Rep. of),1985,479706.4984,59963.3123"
"862,Venezuela (Boliv. Rep. of),1995,599111.7664,74888.9708"
"862,Venezuela (Boliv. Rep. of),2005,1164108.626,145513.5782"
"862,Venezuela (Boliv. Rep. of),2010,3150445.381,393805.6726"
"862,Venezuela (Boliv. Rep. of),2015,2755332.213,344416.5266"
"862,Venezuela (Boliv. Rep. of),2017,1984235.493,248029.4366"
"862,Venezuela (Boliv. Rep. of),2018,1666707.802,208338.4752"
"862,Venezuela (Boliv. Rep. of),1985,27697.448,3462.181"
"862,Venezuela (Boliv. Rep. of),1995,27317.928,3414.741"
"862,Venezuela (Boliv. Rep. of),2005,44040.8952,5505.1119"
"862,Venezuela (Boliv. Rep. of),2010,110775.388,13846.9235"
"862,Venezuela (Boliv. Rep. of),2015,91594.5704,11449.3213"
"862,Venezuela (Boliv. Rep. of),2017,67485.3016,8435.6627"
"862,Venezuela (Boliv. Rep. of),2018,57697.2688,7212.1586"
"862,Venezuela (Boliv. Rep. of),1985,1441644.634,180205.5793"
"862,Venezuela (Boliv. Rep. of),1995,1940854.901,242606.8626"
"862,Venezuela (Boliv. Rep. of),2005,2285429.006,285678.6257"
"862,Venezuela (Boliv. Rep. of),2010,2741492.044,342686.5055"
"862,Venezuela (Boliv. Rep. of),2015,2755332.213,344416.5266"
"862,Venezuela (Boliv. Rep. of),2017,1927595.066,240949.3833"
"862,Venezuela (Boliv. Rep. of),2018,1580627.954,197578.4943"
"862,Venezuela (Boliv. Rep. of),1985,1.5464,0.1933"
"862,Venezuela (Boliv. Rep. of),1995,31.6136,3.9517"
"862,Venezuela (Boliv. Rep. of),2005,82.5432,10.3179"
"862,Venezuela (Boliv. Rep. of),2010,-11.9104,-1.4888"
"862,Venezuela (Boliv. Rep. of),2015,-49.7712,-6.2214"
"862,Venezuela (Boliv. Rep. of),2017,-125.3712,-15.6714"
"862,Venezuela (Boliv. Rep. of),2018,-144,-18"
"704,Viet Nam,1985,38386.276,4798.2845"
"704,Viet Nam,1995,165890.064,20736.258"
"704,Viet Nam,2005,461066.0456,57633.2557"
"704,Viet Nam,2010,927453.9992,115931.7499"
"704,Viet Nam,2015,1545928.983,193241.1229"
"704,Viet Nam,2017,1790238.929,223779.8661"
"704,Viet Nam,2018,1959208.833,244901.1041"
"704,Viet Nam,1985,630.3504,78.7938"
"704,Viet Nam,1995,2214.5112,276.8139"
"704,Viet Nam,2005,5499.8376,687.4797"
"704,Viet Nam,2010,10543.1256,1317.8907"
"704,Viet Nam,2015,16680.8128,2085.1016"
"704,Viet Nam,2017,18924.172,2365.5215"
"704,Viet Nam,2018,20505.4072,2563.1759"
"704,Viet Nam,1985,236225.4608,29528.1826"
"704,Viet Nam,1995,429475.392,53684.424"
"704,Viet Nam,2005,853983.5552,106747.9444"
"704,Viet Nam,2010,1159950.08,144993.76"
"704,Viet Nam,2015,1545928.983,193241.1229"
"704,Viet Nam,2017,1753796.844,219224.6055"
"704,Viet Nam,2018,1877891.802,234736.4752"
"704,Viet Nam,1985,44.956,5.6195"
"704,Viet Nam,1995,76.324,9.5405"
"704,Viet Nam,2005,60.3776,7.5472"
"704,Viet Nam,2010,51.3864,6.4233"
"704,Viet Nam,2015,53.4344,6.6793"
"704,Viet Nam,2017,54.4976,6.8122"
"704,Viet Nam,2018,56.6064,7.0758"
"887,Yemen,1995,47476.9096,5934.6137"
"887,Yemen,2005,152329.304,19041.163"
"887,Yemen,2010,247254.0144,30906.7518"
